Employee_ID,Name,Age,Gender,City,Process_Country,Department,Process_Type,Shift
BPO10893,Keith Glover,22,Female,Hyderabad,USA,Customer Support,Email Support,Night Shift (UK)
BPO10894,Karl Williams,40,Female,Pune,UK,Hotel Booking,Inbound Voice,Night Shift (US)
BPO10895,Amanda Hernandez,46,Male,Kolkata,USA,Refunds & Cancellations,Inbound Voice,Day Shift
BPO10896,Christine Young,44,Female,Mumbai,USA,Holiday Packages,Outbound Voice,Night Shift (UK)
BPO10897,Daniel Fernandez,45,Male,Mumbai,USA,Customer Support,Inbound Voice,Night Shift (US)
BPO10898,Debra Collier,48,Male,Chennai,UK,Customer Support,Inbound Voice,Rotational
BPO10899,Miss Emma Saunders,22,Female,Gurgaon,UK,Customer Support,Blended,Rotational
BPO10900,Jennifer Stanton,33,Female,Gurgaon,USA,Corporate Travel Desk,Outbound Voice,Night Shift (UK)
BPO10901,Dr Martin Hall,27,Female,Gurgaon,UK,Flight Reservations,Blended,Day Shift
BPO10902,Scott Elliott-Singh,25,Male,Kolkata,UK,Corporate Travel Desk,Email Support,Night Shift (US)
BPO10903,Wendy Shaw,28,Female,Gurgaon,UK,Visa Processing,Blended,Night Shift (US)
BPO10904,Jane Rosales,34,Female,Noida,USA,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO10905,Karen Franklin,44,Female,Noida,USA,Customer Support,Chat Support,Rotational
BPO10906,Andrew Oneal,39,Male,Pune,USA,Holiday Packages,Inbound Voice,Day Shift
BPO10907,Robin Smith,44,Male,Chennai,UK,Refunds & Cancellations,Email Support,Rotational
BPO10908,Mark Bentley,35,Female,Noida,USA,Hotel Booking,Blended,Day Shift
BPO10909,David Fitzgerald,27,Male,Mumbai,UK,Travel Insurance,Outbound Voice,Day Shift
BPO10910,Richard Rangel,36,Female,Gurgaon,USA,Corporate Travel Desk,Blended,Day Shift
BPO10911,Dale Burgess,35,Male,Chennai,UK,Visa Processing,Chat Support,Rotational
BPO10912,Michelle Williams,48,Male,Chennai,USA,Cruise Booking,Blended,Day Shift
BPO10913,Martin Harris-Miah,34,Female,Noida,UK,Hotel Booking,Blended,Night Shift (UK)
BPO10914,Susan Keller,37,Female,Pune,USA,Hotel Booking,Email Support,Night Shift (UK)
BPO10915,Michael Jones,40,Male,Mumbai,UK,Cruise Booking,Outbound Voice,Day Shift
BPO10916,Caitlin Anderson,25,Female,Noida,USA,Refunds & Cancellations,Inbound Voice,Rotational
BPO10917,Kimberly Pace,45,Male,Mumbai,USA,Cruise Booking,Chat Support,Rotational
BPO10918,Hazel Davies,22,Male,Mumbai,UK,Cruise Booking,Email Support,Rotational
BPO10919,Richard Wilson,36,Female,Kolkata,USA,Cruise Booking,Inbound Voice,Night Shift (US)
BPO10920,Geraldine Summers-Hicks,23,Male,Chennai,UK,Visa Processing,Chat Support,Day Shift
BPO10921,Jason Thomas,26,Female,Bangalore,USA,Visa Processing,Email Support,Night Shift (US)
BPO10922,Tamara Shaffer,37,Male,Hyderabad,USA,Holiday Packages,Blended,Night Shift (US)
BPO10923,Mrs Aimee Richards,32,Female,Kolkata,UK,Flight Reservations,Chat Support,Night Shift (US)
BPO10924,Theresa Sanders,21,Male,Mumbai,USA,Holiday Packages,Blended,Night Shift (UK)
BPO10925,Hollie Clark-Marsh,36,Female,Kolkata,UK,Travel Insurance,Blended,Night Shift (US)
BPO10926,Tom Taylor,26,Female,Noida,UK,Corporate Travel Desk,Chat Support,Night Shift (UK)
BPO10927,Amanda Rowe,25,Female,Hyderabad,USA,Corporate Travel Desk,Outbound Voice,Night Shift (US)
BPO10928,Elizabeth Thompson,26,Male,Gurgaon,UK,Visa Processing,Outbound Voice,Day Shift
BPO10929,Jennifer Garcia,31,Male,Kolkata,USA,Travel Insurance,Chat Support,Night Shift (US)
BPO10930,Kenneth Hernandez,38,Male,Mumbai,USA,Cruise Booking,Outbound Voice,Night Shift (UK)
BPO10931,Michael Williams,38,Male,Hyderabad,UK,Hotel Booking,Inbound Voice,Rotational
BPO10932,Rita Fry,45,Male,Kolkata,UK,Cruise Booking,Outbound Voice,Day Shift
BPO10933,Sophie Howe,41,Female,Kolkata,UK,Travel Insurance,Blended,Night Shift (US)
BPO10934,Dale Wright,31,Male,Kolkata,UK,Flight Reservations,Outbound Voice,Day Shift
BPO10935,Neil Ali-Adams,21,Female,Noida,UK,Corporate Travel Desk,Chat Support,Day Shift
BPO10936,Dr Catherine Blackburn,22,Male,Noida,UK,Travel Insurance,Outbound Voice,Day Shift
BPO10937,Robert Russell,38,Female,Bangalore,USA,Refunds & Cancellations,Email Support,Night Shift (US)
BPO10938,Gavin Mason,31,Male,Mumbai,UK,Holiday Packages,Outbound Voice,Rotational
BPO10939,Vincent Wright,33,Female,Pune,UK,Travel Insurance,Chat Support,Night Shift (UK)
BPO10940,Dr Philip Wright,35,Male,Noida,UK,Corporate Travel Desk,Email Support,Rotational
BPO10941,Michael Carter,26,Female,Chennai,UK,Visa Processing,Blended,Day Shift
BPO10942,Charlotte Mccoy,27,Female,Kolkata,USA,Refunds & Cancellations,Chat Support,Day Shift
BPO10943,Kate Green,23,Male,Chennai,UK,Travel Insurance,Email Support,Night Shift (US)
BPO10944,David Clarke-Fisher,43,Male,Noida,UK,Visa Processing,Email Support,Night Shift (UK)
BPO10945,Katy Nicholson,22,Female,Hyderabad,UK,Corporate Travel Desk,Blended,Rotational
BPO10946,Bradley Andrews,21,Male,Gurgaon,USA,Travel Insurance,Chat Support,Rotational
BPO10947,Adam Brady,41,Female,Chennai,USA,Visa Processing,Email Support,Night Shift (US)
BPO10948,Luis Buchanan,24,Female,Kolkata,USA,Hotel Booking,Blended,Night Shift (UK)
BPO10949,Dr Tom Williams,39,Female,Hyderabad,UK,Corporate Travel Desk,Inbound Voice,Night Shift (UK)
BPO10950,Stephanie Cameron,48,Female,Gurgaon,USA,Flight Reservations,Outbound Voice,Night Shift (UK)
BPO10951,Dr Maria Jones,43,Male,Mumbai,UK,Visa Processing,Inbound Voice,Night Shift (UK)
BPO10952,Bryan Hill-Ross,34,Female,Pune,UK,Travel Insurance,Chat Support,Day Shift
BPO10953,Rachel Hernandez,45,Male,Bangalore,USA,Visa Processing,Blended,Night Shift (UK)
BPO10954,Vanessa Godfrey-Spencer,47,Female,Hyderabad,UK,Cruise Booking,Inbound Voice,Night Shift (UK)
BPO10955,Riley Wilson,21,Male,Hyderabad,USA,Cruise Booking,Email Support,Rotational
BPO10956,Dylan Bull-Jones,26,Male,Noida,UK,Visa Processing,Blended,Night Shift (US)
BPO10957,Aaron Proctor,46,Male,Chennai,USA,Corporate Travel Desk,Inbound Voice,Day Shift
BPO10958,David Garrett,21,Female,Mumbai,USA,Travel Insurance,Chat Support,Night Shift (US)
BPO10959,Oliver Parker,40,Female,Gurgaon,UK,Travel Insurance,Inbound Voice,Day Shift
BPO10960,Teresa Luna,25,Male,Noida,USA,Travel Insurance,Outbound Voice,Night Shift (US)
BPO10961,Darrell Thomas,23,Female,Bangalore,USA,Hotel Booking,Inbound Voice,Rotational
BPO10962,Miss Grace Taylor,22,Male,Bangalore,UK,Flight Reservations,Blended,Day Shift
BPO10963,Fiona Skinner,24,Female,Pune,UK,Hotel Booking,Chat Support,Day Shift
BPO10964,Robert Hayes,46,Male,Noida,USA,Customer Support,Outbound Voice,Night Shift (UK)
BPO10965,Melinda Maldonado,23,Male,Hyderabad,USA,Cruise Booking,Chat Support,Night Shift (US)
BPO10966,Yvonne Reed,37,Male,Bangalore,USA,Flight Reservations,Blended,Night Shift (US)
BPO10967,Amber Davis,30,Male,Pune,USA,Hotel Booking,Outbound Voice,Rotational
BPO10968,Dr Elliott Wright,43,Male,Kolkata,UK,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO10969,Ashley Webster,34,Male,Noida,UK,Holiday Packages,Inbound Voice,Night Shift (UK)
BPO10970,Nathan Chandler,35,Male,Gurgaon,USA,Corporate Travel Desk,Chat Support,Night Shift (UK)
BPO10971,Jeffery Hansen,23,Female,Kolkata,USA,Hotel Booking,Email Support,Night Shift (UK)
BPO10972,Brian Kemp,40,Female,Kolkata,UK,Customer Support,Blended,Rotational
BPO10973,Benjamin Reeves,48,Female,Noida,UK,Hotel Booking,Email Support,Night Shift (UK)
BPO10974,John Garner,21,Female,Bangalore,USA,Holiday Packages,Email Support,Day Shift
BPO10975,Joshua Harris,25,Female,Chennai,USA,Hotel Booking,Outbound Voice,Day Shift
BPO10976,Helen Adams,27,Female,Noida,UK,Holiday Packages,Inbound Voice,Night Shift (US)
BPO10977,Dr Donald Crawford,44,Female,Hyderabad,UK,Travel Insurance,Email Support,Night Shift (UK)
BPO10978,Dr Jayne Jones,42,Female,Kolkata,UK,Refunds & Cancellations,Chat Support,Night Shift (US)
BPO10979,Ross Davis-Khan,24,Male,Hyderabad,UK,Corporate Travel Desk,Email Support,Night Shift (US)
BPO10980,Sarah Cooper,21,Male,Pune,USA,Hotel Booking,Email Support,Day Shift
BPO10981,Scott Montgomery,33,Female,Gurgaon,USA,Travel Insurance,Blended,Day Shift
BPO10982,Linda Robertson,42,Female,Kolkata,USA,Customer Support,Chat Support,Rotational
BPO10983,Gary Thompson,37,Female,Mumbai,UK,Refunds & Cancellations,Blended,Day Shift
BPO10984,Robert Brooks,34,Male,Chennai,USA,Corporate Travel Desk,Chat Support,Rotational
BPO10985,Lesley Cook,35,Male,Pune,UK,Visa Processing,Blended,Night Shift (UK)
BPO10986,Jessica Hansen,36,Female,Gurgaon,USA,Travel Insurance,Email Support,Rotational
BPO10987,Robert Mitchell,39,Female,Kolkata,USA,Corporate Travel Desk,Blended,Night Shift (US)
BPO10988,Nicholas Nolan,33,Female,Kolkata,USA,Holiday Packages,Blended,Night Shift (UK)
BPO10989,Julia Fox-Moore,31,Male,Pune,UK,Flight Reservations,Outbound Voice,Night Shift (UK)
BPO10990,Alex Phillips,46,Male,Mumbai,UK,Holiday Packages,Inbound Voice,Rotational
BPO10991,Mohammad Connolly,32,Female,Mumbai,UK,Flight Reservations,Outbound Voice,Night Shift (US)
BPO10992,Eric King,41,Female,Bangalore,USA,Hotel Booking,Chat Support,Day Shift
BPO10993,Natasha Wright,26,Male,Mumbai,UK,Flight Reservations,Email Support,Rotational
BPO10994,Dr Jamie Farmer,29,Male,Kolkata,UK,Flight Reservations,Chat Support,Rotational
BPO10995,Kevin Wilson,31,Male,Kolkata,UK,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO10996,Tracy Stone,37,Female,Gurgaon,UK,Travel Insurance,Chat Support,Rotational
BPO10997,Julie Robbins,36,Male,Noida,USA,Travel Insurance,Chat Support,Day Shift
BPO10998,Kate Walton,39,Female,Noida,UK,Hotel Booking,Blended,Day Shift
BPO10999,Frederick Robinson,29,Male,Kolkata,UK,Holiday Packages,Outbound Voice,Night Shift (UK)
BPO11000,Brittany Perry,41,Female,Hyderabad,USA,Holiday Packages,Blended,Night Shift (UK)
BPO11001,Timothy Mckinney,34,Female,Hyderabad,USA,Refunds & Cancellations,Email Support,Night Shift (US)
BPO11002,Carolyn Lucas,41,Male,Kolkata,USA,Customer Support,Email Support,Night Shift (UK)
BPO11003,Stewart Martin,39,Male,Noida,UK,Cruise Booking,Email Support,Night Shift (US)
BPO11004,Lauren Wallace,25,Female,Chennai,USA,Holiday Packages,Chat Support,Day Shift
BPO11005,Zoe Wood,48,Female,Hyderabad,USA,Travel Insurance,Outbound Voice,Night Shift (UK)
BPO11006,Jamie Smith,33,Male,Bangalore,USA,Visa Processing,Outbound Voice,Day Shift
BPO11007,David Jimenez,46,Female,Kolkata,USA,Corporate Travel Desk,Blended,Rotational
BPO11008,Luke Harris,41,Male,Noida,UK,Visa Processing,Chat Support,Night Shift (US)
BPO11009,Lori Phelps,29,Female,Gurgaon,USA,Flight Reservations,Email Support,Day Shift
BPO11010,Katie Carroll,48,Male,Mumbai,USA,Travel Insurance,Inbound Voice,Rotational
BPO11011,Mr Raymond Johnston,42,Male,Chennai,UK,Visa Processing,Outbound Voice,Day Shift
BPO11012,Amanda Castillo,37,Female,Kolkata,USA,Hotel Booking,Outbound Voice,Day Shift
BPO11013,Gareth James,31,Female,Noida,UK,Holiday Packages,Outbound Voice,Night Shift (US)
BPO11014,Mary Mcpherson DVM,26,Male,Hyderabad,USA,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO11015,Amy Davis,36,Female,Bangalore,USA,Cruise Booking,Blended,Rotational
BPO11016,Stephanie Townsend-Parkinson,42,Male,Hyderabad,UK,Visa Processing,Chat Support,Rotational
BPO11017,Dr Rachel Richards,47,Female,Pune,UK,Flight Reservations,Inbound Voice,Night Shift (US)
BPO11018,Laura Savage,38,Female,Hyderabad,UK,Cruise Booking,Inbound Voice,Night Shift (US)
BPO11019,Ms Sandra Murphy,33,Male,Chennai,UK,Travel Insurance,Chat Support,Day Shift
BPO11020,Amy Cline,30,Male,Gurgaon,USA,Corporate Travel Desk,Chat Support,Rotational
BPO11021,Brianna Torres,29,Male,Kolkata,USA,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO11022,Mrs Joyce Atkins,47,Male,Gurgaon,UK,Travel Insurance,Blended,Day Shift
BPO11023,Dr Karl Walters,34,Female,Kolkata,UK,Flight Reservations,Inbound Voice,Night Shift (US)
BPO11024,Ian Smith-James,46,Male,Pune,UK,Holiday Packages,Outbound Voice,Night Shift (UK)
BPO11025,Benjamin Coleman,39,Male,Bangalore,UK,Visa Processing,Outbound Voice,Night Shift (US)
BPO11026,Adam Thomas,46,Female,Kolkata,UK,Corporate Travel Desk,Outbound Voice,Night Shift (UK)
BPO11027,Maria Moore,42,Female,Hyderabad,USA,Customer Support,Inbound Voice,Rotational
BPO11028,Dorothy Parsons,26,Female,Chennai,UK,Customer Support,Inbound Voice,Day Shift
BPO11029,Russell Berry,23,Female,Noida,USA,Travel Insurance,Outbound Voice,Day Shift
BPO11030,Joseph Ellis,40,Female,Hyderabad,UK,Visa Processing,Inbound Voice,Night Shift (UK)
BPO11031,Michael Tyler,39,Male,Pune,USA,Refunds & Cancellations,Email Support,Rotational
BPO11032,Dr Jane Connor,24,Male,Noida,UK,Customer Support,Chat Support,Night Shift (UK)
BPO11033,Miss Teresa Nelson,33,Male,Chennai,UK,Customer Support,Blended,Night Shift (US)
BPO11034,Mrs Tracey Dawson,44,Male,Chennai,UK,Visa Processing,Email Support,Night Shift (US)
BPO11035,James Woods,30,Female,Noida,USA,Corporate Travel Desk,Outbound Voice,Night Shift (UK)
BPO11036,Marilyn Taylor,23,Male,Kolkata,UK,Visa Processing,Chat Support,Rotational
BPO11037,Craig Franklin,43,Female,Chennai,USA,Travel Insurance,Inbound Voice,Day Shift
BPO11038,Luis Parsons,22,Female,Noida,USA,Corporate Travel Desk,Chat Support,Day Shift
BPO11039,Ashley Mercado,29,Female,Hyderabad,USA,Holiday Packages,Chat Support,Night Shift (US)
BPO11040,Victoria Owens,39,Male,Hyderabad,USA,Visa Processing,Blended,Rotational
BPO11041,Max Marsh,35,Male,Bangalore,UK,Cruise Booking,Blended,Rotational
BPO11042,Caitlin Carter,29,Male,Mumbai,USA,Flight Reservations,Outbound Voice,Rotational
BPO11043,Sean Harrison,44,Female,Chennai,UK,Travel Insurance,Chat Support,Night Shift (UK)
BPO11044,Gregory Cole,34,Male,Mumbai,UK,Corporate Travel Desk,Outbound Voice,Rotational
BPO11045,Noah Morris,27,Male,Pune,USA,Customer Support,Outbound Voice,Day Shift
BPO11046,Ellie Wood,29,Male,Kolkata,UK,Holiday Packages,Inbound Voice,Rotational
BPO11047,Kevin Ramirez,35,Female,Kolkata,USA,Corporate Travel Desk,Email Support,Day Shift
BPO11048,Nicole Cabrera,24,Female,Bangalore,USA,Customer Support,Chat Support,Night Shift (US)
BPO11049,Patrick Flowers,44,Female,Noida,USA,Flight Reservations,Blended,Night Shift (US)
BPO11050,Brandon Mitchell,23,Male,Kolkata,UK,Hotel Booking,Chat Support,Day Shift
BPO11051,Billy Johnson,42,Male,Chennai,UK,Cruise Booking,Blended,Day Shift
BPO11052,Luke Hawkins-Robinson,25,Male,Bangalore,UK,Corporate Travel Desk,Email Support,Rotational
BPO11053,Joanna Baldwin,40,Male,Mumbai,UK,Flight Reservations,Blended,Rotational
BPO11054,Karl Fox,44,Male,Noida,UK,Flight Reservations,Chat Support,Night Shift (UK)
BPO11055,Matthew Price,44,Male,Chennai,USA,Hotel Booking,Email Support,Night Shift (UK)
BPO11056,Sherry Newton,28,Female,Bangalore,USA,Flight Reservations,Outbound Voice,Night Shift (US)
BPO11057,Mr Leonard Owens,45,Female,Hyderabad,UK,Visa Processing,Inbound Voice,Night Shift (UK)
BPO11058,Mr Cameron Burgess,46,Female,Hyderabad,UK,Visa Processing,Chat Support,Day Shift
BPO11059,Callum Taylor,37,Male,Kolkata,UK,Corporate Travel Desk,Email Support,Rotational
BPO11060,Mr Patrick Dobson,39,Female,Bangalore,UK,Holiday Packages,Chat Support,Night Shift (US)
BPO11061,Donna Davies-Parkes,41,Female,Bangalore,UK,Flight Reservations,Blended,Night Shift (UK)
BPO11062,Mr William Jones,42,Male,Gurgaon,UK,Corporate Travel Desk,Blended,Day Shift
BPO11063,Karl Simpson,35,Female,Bangalore,UK,Corporate Travel Desk,Chat Support,Night Shift (US)
BPO11064,Paige Munoz,42,Female,Noida,USA,Refunds & Cancellations,Email Support,Night Shift (UK)
BPO11065,Samantha Garrison,38,Male,Pune,USA,Refunds & Cancellations,Inbound Voice,Rotational
BPO11066,Mrs Leanne Wall,24,Female,Hyderabad,UK,Cruise Booking,Chat Support,Day Shift
BPO11067,Ralph Edwards,24,Female,Gurgaon,USA,Visa Processing,Email Support,Day Shift
BPO11068,Jessica Carter,34,Female,Mumbai,USA,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO11069,Leslie Rowley,48,Male,Noida,UK,Visa Processing,Inbound Voice,Night Shift (UK)
BPO11070,Mr. Oscar Gallegos,34,Male,Pune,USA,Holiday Packages,Inbound Voice,Day Shift
BPO11071,Amanda Brown,41,Female,Kolkata,USA,Holiday Packages,Blended,Rotational
BPO11072,Rachel Evans,40,Female,Chennai,UK,Travel Insurance,Inbound Voice,Night Shift (US)
BPO11073,David Jones,21,Male,Bangalore,USA,Flight Reservations,Outbound Voice,Day Shift
BPO11074,Sylvia Mitchell,36,Male,Noida,USA,Holiday Packages,Blended,Night Shift (US)
BPO11075,Roy Miller,30,Female,Gurgaon,USA,Corporate Travel Desk,Email Support,Day Shift
BPO11076,Matthew Johnson,26,Male,Kolkata,USA,Corporate Travel Desk,Email Support,Day Shift
BPO11077,Geraldine Barrett-Foster,39,Male,Noida,UK,Travel Insurance,Blended,Rotational
BPO11078,Barbara Foster,31,Male,Bangalore,USA,Holiday Packages,Email Support,Rotational
BPO11079,Thomas Newton,22,Female,Chennai,UK,Corporate Travel Desk,Blended,Rotational
BPO11080,Daniel Banks,43,Male,Pune,USA,Holiday Packages,Blended,Night Shift (UK)
BPO11081,Joseph Johnston,29,Female,Kolkata,USA,Hotel Booking,Email Support,Night Shift (UK)
BPO11082,Mr Craig White,43,Female,Pune,UK,Visa Processing,Chat Support,Night Shift (US)
BPO11083,Catherine Woodward-Davis,32,Female,Noida,UK,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO11084,Guy Saunders,25,Female,Chennai,UK,Holiday Packages,Chat Support,Rotational
BPO11085,Michael Parker,40,Male,Hyderabad,USA,Hotel Booking,Email Support,Night Shift (US)
BPO11086,Beth Neal,27,Male,Kolkata,USA,Hotel Booking,Email Support,Rotational
BPO11087,Donald Spencer,28,Male,Pune,UK,Flight Reservations,Chat Support,Night Shift (UK)
BPO11088,Derek Smith,42,Male,Gurgaon,UK,Refunds & Cancellations,Inbound Voice,Day Shift
BPO11089,Bryan Hall,34,Male,Noida,UK,Hotel Booking,Blended,Night Shift (US)
BPO11090,Steven Moore,29,Female,Mumbai,UK,Flight Reservations,Blended,Night Shift (UK)
BPO11091,Anthony Moore,48,Male,Pune,USA,Corporate Travel Desk,Email Support,Day Shift
BPO11092,Mrs. Stacy Lara,46,Male,Pune,USA,Refunds & Cancellations,Inbound Voice,Night Shift (US)
BPO11093,Stacey Navarro,48,Male,Mumbai,USA,Visa Processing,Chat Support,Rotational
BPO11094,Dr Stanley Williams,44,Male,Gurgaon,UK,Cruise Booking,Chat Support,Night Shift (US)
BPO11095,David Rasmussen,48,Male,Kolkata,USA,Holiday Packages,Inbound Voice,Night Shift (US)
BPO11096,Lawrence Jones,31,Female,Gurgaon,UK,Hotel Booking,Chat Support,Night Shift (UK)
BPO11097,Mr Thomas Davies,32,Male,Gurgaon,UK,Refunds & Cancellations,Email Support,Night Shift (US)
BPO11098,Mrs. Linda Williams,46,Female,Chennai,USA,Holiday Packages,Email Support,Night Shift (UK)
BPO11099,Tammy Bullock,35,Male,Pune,USA,Refunds & Cancellations,Inbound Voice,Day Shift
BPO11100,Dr Carl Hodgson,31,Female,Gurgaon,UK,Holiday Packages,Inbound Voice,Rotational
BPO11101,Kenneth Wilson,42,Male,Pune,USA,Refunds & Cancellations,Chat Support,Rotational
BPO11102,Terry Ali,42,Female,Mumbai,UK,Cruise Booking,Inbound Voice,Night Shift (UK)
BPO11103,Julian Collier,43,Female,Kolkata,USA,Customer Support,Blended,Rotational
BPO11104,Mr Mathew Edwards,46,Female,Noida,UK,Travel Insurance,Inbound Voice,Day Shift
BPO11105,Tracy Field,33,Male,Hyderabad,UK,Customer Support,Inbound Voice,Night Shift (UK)
BPO11106,Charles Andrews,45,Male,Pune,UK,Flight Reservations,Blended,Night Shift (UK)
BPO11107,Michelle Smith MD,47,Female,Chennai,USA,Refunds & Cancellations,Inbound Voice,Day Shift
BPO11108,Dr Jane Davis,29,Female,Bangalore,UK,Flight Reservations,Inbound Voice,Rotational
BPO11109,Mr Abdul Edwards,39,Male,Kolkata,UK,Cruise Booking,Outbound Voice,Night Shift (US)
BPO11110,Adam Barnett,30,Female,Gurgaon,UK,Holiday Packages,Blended,Night Shift (US)
BPO11111,Rebecca Ballard,31,Male,Mumbai,USA,Corporate Travel Desk,Inbound Voice,Night Shift (US)
BPO11112,Mrs Olivia Hart,47,Female,Bangalore,UK,Hotel Booking,Inbound Voice,Rotational
BPO11113,Philip Erickson,36,Male,Kolkata,USA,Hotel Booking,Chat Support,Rotational
BPO11114,Ian Smith,48,Female,Kolkata,UK,Holiday Packages,Email Support,Rotational
BPO11115,Miss Melanie Knight,47,Male,Gurgaon,UK,Refunds & Cancellations,Outbound Voice,Rotational
BPO11116,Mr Trevor Jordan,25,Male,Noida,UK,Corporate Travel Desk,Email Support,Day Shift
BPO11117,Lisa Turner,38,Female,Bangalore,USA,Holiday Packages,Inbound Voice,Day Shift
BPO11118,Mary Buckley,39,Female,Pune,UK,Refunds & Cancellations,Outbound Voice,Day Shift
BPO11119,Dr Barry Williams,30,Female,Hyderabad,UK,Travel Insurance,Email Support,Day Shift
BPO11120,Jasmine Collins,25,Female,Pune,USA,Travel Insurance,Chat Support,Night Shift (US)
BPO11121,Sara Murray,47,Female,Pune,USA,Hotel Booking,Blended,Night Shift (UK)
BPO11122,Amber Hansen,48,Male,Chennai,USA,Corporate Travel Desk,Blended,Night Shift (UK)
BPO11123,Vincent Freeman,31,Female,Kolkata,UK,Visa Processing,Outbound Voice,Rotational
BPO11124,Mr Eric Houghton,42,Female,Gurgaon,UK,Cruise Booking,Inbound Voice,Rotational
